generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
262,200.00,193.05,200,198.05,0,0.00,2,0,0,198
263,200.00,193.05,200,198.05,0,0.00,2,0,0,198
264,200.00,200.00,200,200.00,0,0.00,0,0,0,200
265,200.00,193.06,200,198.06,0,0.00,2,0,0,198
266,200.00,179.16,200,194.16,0,0.00,6,0,0,194
267,200.00,165.25,200,190.25,0,0.00,10,0,0,190
268,200.00,193.05,200,198.05,0,0.00,2,0,0,198
269,200.00,200.00,200,200.00,0,0.00,0,0,0,200
270,200.00,189.60,200,197.10,0,0.00,3,0,0,197
271,200.00,196.55,200,199.05,0,0.00,1,0,0,199
272,200.00,193.05,200,198.05,0,0.00,2,0,0,198
273,200.00,189.60,200,197.10,0,0.00,3,0,0,197
274,200.00,196.53,200,199.03,0,0.00,1,0,0,199
275,200.00,193.05,200,198.05,0,0.00,2,0,0,198
276,200.00,175.68,200,193.18,0,0.00,7,0,0,193
277,200.00,186.10,200,196.10,0,0.00,4,0,0,196
278,200.00,182.68,200,195.18,0,0.00,5,0,0,195
279,200.00,175.71,200,193.21,0,0.00,7,0,0,193
280,200.00,182.65,200,195.15,0,0.00,5,0,0,195
281,200.00,186.12,200,196.12,0,0.00,4,0,0,196
282,200.00,186.12,200,196.12,0,0.00,4,0,0,196
283,200.00,179.15,200,194.15,0,0.00,6,0,0,194
284,200.00,179.20,200,194.20,0,0.00,6,0,0,194
285,200.00,168.72,200,191.22,0,0.00,9,0,0,191
286,200.00,165.32,200,190.32,0,0.00,10,0,0,190
287,200.00,168.75,200,191.25,0,0.00,9,0,0,191
288,200.00,172.21,200,192.21,0,0.00,8,0,0,192
289,200.00,161.88,200,189.38,0,0.00,11,0,0,189
290,200.00,175.70,200,193.20,0,0.00,7,0,0,193
291,200.00,165.28,200,190.28,0,0.00,10,0,0,190
292,200.00,179.16,200,194.16,0,0.00,6,0,0,194
293,200.00,179.19,200,194.19,0,0.00,6,0,0,194
294,200.00,168.77,200,191.27,0,0.00,9,0,0,191
295,200.00,193.07,200,198.07,0,0.00,2,0,0,198
296,200.00,182.65,200,195.15,0,0.00,5,0,0,195
297,200.00,186.15,200,196.15,0,0.00,4,0,0,196
298,200.00,172.21,200,192.21,0,0.00,8,0,0,192
299,200.00,182.62,200,195.12,0,0.00,5,0,0,195
300,200.00,175.68,200,193.18,0,0.00,7,0,0,193
301,200.00,186.10,200,196.10,0,0.00,4,0,0,196
302,200.00,161.78,200,189.28,0,0.00,11,0,0,189
303,200.00,161.80,200,189.30,0,0.00,11,0,0,189
304,200.00,151.38,200,186.38,0,0.00,14,0,0,186
