generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
861,86140.00,55218.00,150,120.10,17,10.88,10,10,57,123
862,86030.00,40535.71,150,81.25,17,8.03,4,108,70,18
863,81180.00,45838.88,150,106.27,16,9.03,25,17,60,98
864,76110.00,44046.80,150,105.50,15,8.68,7,25,70,98
865,76000.00,40631.20,150,94.45,15,8.02,8,53,62,77
866,80730.00,51684.35,142,88.47,16,10.26,9,131,60,0
867,85970.00,43957.60,150,98.29,17,8.69,4,113,74,9
868,91130.00,46327.04,150,95.54,18,9.16,11,91,73,25
869,86170.00,41538.12,150,92.10,17,8.20,15,62,74,49
870,81110.00,45487.16,150,105.50,16,8.97,12,32,67,89
871,81080.00,43640.97,150,97.00,16,8.62,10,43,70,77
872,71110.00,39556.35,150,88.49,14,7.82,5,116,74,5
873,86030.00,41793.56,150,86.54,17,8.27,7,73,82,38
874,91120.00,41981.19,150,91.56,18,8.29,12,33,81,74
875,81030.00,33893.00,150,87.08,16,6.68,15,27,94,64
876,66080.00,30424.12,150,79.64,13,6.00,18,96,66,20
877,95800.00,38334.99,140,88.25,19,7.57,11,37,90,62
878,86070.00,39303.51,150,85.19,17,7.77,8,104,79,9
879,81120.00,42353.69,150,101.72,16,8.35,5,51,76,68
880,81070.00,40466.07,150,87.62,16,8.00,3,106,81,10
881,86110.00,31858.74,150,79.62,17,6.29,24,41,96,39
882,86140.00,46269.92,150,104.48,17,9.12,13,86,63,38
883,106070.00,46353.57,150,91.86,21,9.17,14,43,90,53
884,81040.00,51368.07,150,110.81,16,10.14,9,33,60,98
885,85840.00,41465.57,144,83.11,17,8.21,10,102,81,7
886,81070.00,36849.65,150,81.64,16,7.29,12,96,82,10
887,76140.00,40831.61,150,99.12,15,8.04,8,32,85,75
888,81060.00,45112.48,150,98.38,16,8.91,16,97,61,26
889,86200.00,39043.11,150,93.83,17,7.69,20,23,78,79
890,91080.00,45167.01,150,103.97,18,8.90,9,40,75,76
891,76000.00,27828.98,150,65.21,15,5.51,12,81,91,16
892,86050.00,39701.35,150,91.95,17,7.83,6,41,92,61
893,81130.00,41336.88,150,87.82,16,8.16,21,38,73,68
894,76160.00,43917.29,150,107.53,15,8.64,10,18,66,106
895,76040.00,35263.22,150,76.06,15,6.97,11,89,82,18
896,91110.00,36614.00,150,80.17,18,7.24,19,69,85,27
897,81100.00,36311.23,150,95.50,16,7.15,24,65,61,50
898,81110.00,37416.32,150,95.33,16,7.37,19,29,82,70
899,81150.00,44887.68,150,105.89,16,8.84,10,33,80,77
900,81070.00,32600.84,150,65.12,16,6.46,24,93,78,5
901,76120.00,38791.75,150,99.18,15,7.63,18,20,86,76
902,81100.00,34328.05,150,66.75,16,6.80,10,111,72,7
903,91070.00,43512.06,150,93.78,18,8.60,14,71,60,55
904,91150.00,42076.64,150,92.59,18,8.31,23,82,63,32
905,86060.00,42899.99,150,98.47,17,8.46,26,25,68,81
906,76160.00,37022.44,150,93.59,15,7.29,27,87,57,29
907,96080.00,51529.94,150,84.66,19,10.22,16,109,49,26
908,76240.00,45851.89,150,109.12,15,9.02,13,31,61,95
909,86130.00,59309.05,150,114.47,17,11.72,7,84,46,63
910,91060.00,51696.59,150,100.37,18,10.23,27,71,46,56
911,76070.00,44466.03,150,109.17,15,8.76,20,34,59,87
912,66070.00,34659.85,150,84.86,13,6.84,48,59,53,40
913,86110.00,46929.94,150,96.64,17,9.28,18,84,57,41
914,81170.00,49592.19,150,106.89,16,9.78,30,19,58,93
915,76040.00,43549.13,150,98.73,15,8.60,22,71,61,46
916,76000.00,32908.28,150,71.06,15,6.51,18,119,58,5
917,91190.00,45885.95,150,95.28,18,9.06,17,67,70,46
918,91100.00,51912.42,150,103.47,18,10.26,25,13,62,100
919,86060.00,53553.04,150,100.80,17,10.60,20,113,47,20
920,81080.00,34861.11,150,58.91,16,6.92,5,146,40,9
921,81160.00,40215.38,150,95.56,16,7.92,31,28,63,78
922,71170.00,41809.46,150,109.96,14,8.21,16,35,63,86
923,81070.00,50570.08,150,99.42,16,10.00,15,66,67,52
924,81050.00,49060.57,150,96.83,16,9.71,12,97,48,43
925,71000.00,29081.89,150,66.51,14,5.76,8,122,63,7
926,66110.00,30148.30,150,85.65,13,5.93,22,73,70,35
927,96070.00,38010.94,150,87.84,19,7.50,13,45,88,54
928,91080.00,26001.55,150,65.33,18,5.14,29,81,70,20
929,86080.00,37902.46,150,92.08,17,7.47,24,43,76,57
930,91160.00,47107.11,150,103.23,18,9.29,17,25,69,89
931,81110.00,34381.41,150,80.32,16,6.79,26,90,71,13
932,90920.00,45327.29,148,99.14,18,8.95,13,44,73,70
933,86100.00,39914.99,150,97.11,17,7.87,22,15,72,91
934,85950.00,48471.46,150,102.03,17,9.59,15,58,52,75
935,81020.00,43162.35,150,91.62,16,8.54,16,111,65,8
936,96000.00,42736.24,150,79.53,19,8.47,17,87,60,36
937,76030.00,38168.98,150,91.53,15,7.54,29,50,60,61
938,86110.00,50002.70,150,105.92,17,9.88,12,58,67,63
939,86110.00,35019.74,150,72.66,17,6.93,11,90,64,35
940,81090.00,42364.22,150,101.73,16,8.35,16,16,78,90
941,80990.00,38311.46,150,94.17,16,7.57,11,81,74,34
942,91070.00,49362.53,150,108.49,18,9.74,17,20,73,90
943,76090.00,40778.72,150,102.83,15,8.04,16,71,69,44
944,91080.00,39872.56,150,88.31,18,7.88,9,80,77,34
945,81150.00,34535.75,150,84.58,16,6.82,21,73,68,38
946,81140.00,41955.07,150,93.71,16,8.28,23,53,54,70
947,81120.00,40146.52,150,93.86,16,7.92,20,79,60,41
948,86050.00,38875.43,150,84.22,17,7.68,14,91,71,24
949,91110.00,44325.90,150,88.77,18,8.77,9,94,68,29
950,81170.00,34018.53,150,85.03,16,6.71,33,77,67,23
951,101060.00,41492.75,150,84.61,20,8.21,27,71,65,37
952,81130.00,45773.04,150,100.65,16,9.04,22,73,51,54
953,91100.00,52804.56,150,101.42,18,10.44,22,45,61,72
954,91090.00,46485.66,150,96.75,18,9.19,18,52,69,61
955,66120.00,34981.92,150,95.95,13,6.88,26,13,78,83
956,86100.00,40121.01,150,92.05,17,7.92,14,85,62,39
957,91140.00,55438.04,150,110.56,18,10.94,16,31,53,100
958,76160.00,36211.08,150,92.22,15,7.12,22,44,74,60
959,91070.00,36907.61,150,83.97,18,7.29,14,61,96,29
960,91060.00,42762.20,150,88.36,18,8.46,7,68,80,45
961,81040.00,39031.10,150,100.84,16,7.68,15,23,79,83
962,81080.00,39319.63,150,100.77,16,7.75,14,28,72,86
963,80980.00,46207.73,150,109.80,16,9.12,9,29,69,93
964,86060.00,47651.22,150,95.91,17,9.42,17,58,64,61
965,76130.00,40730.79,150,94.56,15,8.04,7,76,71,46
966,91060.00,52830.42,150,99.92,18,10.46,16,118,53,13
967,86090.00,45891.12,150,100.03,17,9.06,9,34,74,83
968,91000.00,45447.98,150,94.50,18,8.98,12,59,68,61
969,76030.00,40131.01,150,102.22,15,7.91,12,52,74,62
970,76110.00,44218.37,150,109.41,15,8.70,16,25,69,90
971,95950.00,45736.34,150,84.03,19,9.07,16,112,58,14
972,86080.00,41154.07,150,95.04,17,8.12,6,47,80,67
973,91050.00,52383.28,150,101.97,18,10.37,3,100,52,45
974,76140.00,35611.32,150,88.25,15,7.02,18,67,62,53
975,86120.00,43572.00,150,96.11,17,8.60,15,48,73,64
976,81070.00,45759.32,150,100.14,16,9.03,15,22,78,85
977,86110.00,38933.69,150,83.22,17,7.70,3,89,61,47
978,81100.00,37605.66,150,90.95,16,7.42,18,79,76,27
979,71170.00,35606.59,150,101.50,14,6.99,16,12,81,91
980,81120.00,43805.31,150,97.70,16,8.64,28,26,70,76
981,80990.00,42834.49,150,84.81,16,8.48,11,122,62,5
982,71090.00,37651.81,150,101.75,14,7.41,13,38,64,85
983,91140.00,49856.97,150,106.10,18,9.84,13,40,65,82
984,75990.00,46599.38,150,100.30,15,9.21,19,63,57,61
985,86100.00,48138.52,150,101.06,17,9.51,6,54,72,68
986,86180.00,42129.34,150,96.78,17,8.30,14,34,73,79
987,85980.00,51600.64,150,89.70,17,10.22,5,130,63,2
988,86040.00,47218.80,150,93.09,17,9.34,12,88,60,40
989,91120.00,49515.55,150,106.54,18,9.77,17,44,62,77
990,76090.00,40210.91,150,98.33,15,7.92,20,41,78,61
991,96020.00,37111.19,150,77.06,19,7.35,16,95,70,19
992,91090.00,48608.41,150,97.83,18,9.61,25,52,62,61
993,86140.00,47721.56,150,105.14,17,9.41,13,28,59,100
994,86190.00,40011.99,150,91.44,17,7.89,20,112,57,11
995,81100.00,42359.21,150,97.58,16,8.35,14,48,75,63
996,81170.00,50307.63,150,109.25,16,9.91,13,48,60,79
997,81160.00,47380.62,150,102.43,16,9.34,12,28,72,88
998,75990.00,36644.49,150,82.28,15,7.24,4,87,64,45
999,91130.00,48491.68,150,101.89,18,9.57,13,29,76,82
1000,85990.00,47572.49,150,101.57,17,9.40,11,23,84,82
