generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
956,121330.00,12831.55,200,58.53,15,1.57,30,16,147,7
957,121430.00,22766.59,200,57.91,15,2.81,49,9,133,9
958,113400.00,12099.82,200,62.19,14,1.48,36,4,152,8
959,97240.00,17044.60,200,57.58,12,2.10,30,9,158,3
960,113230.00,10319.01,200,58.94,14,1.26,22,3,168,7
961,97300.00,10171.30,200,59.66,12,1.24,45,1,148,6
962,121380.00,14233.17,200,63.61,15,1.75,50,5,136,9
963,113290.00,13338.52,200,58.58,14,1.64,51,12,129,8
964,105240.00,13980.93,200,57.26,13,1.72,27,24,147,2
965,113250.00,15707.06,196,66.44,14,1.93,30,5,152,13
966,137400.00,16953.83,200,69.84,17,2.08,36,8,141,15
967,129390.00,14977.20,200,63.12,16,1.84,37,8,143,12
968,129310.00,12631.24,200,58.48,16,1.55,36,7,147,10
969,97330.00,11179.52,200,62.22,12,1.36,36,4,148,12
970,129280.00,14923.70,200,62.75,16,1.83,46,14,135,5
971,129220.00,16278.74,200,61.13,16,2.00,35,17,145,3
972,113320.00,11999.47,200,64.11,14,1.47,23,3,161,13
973,113230.00,9458.99,200,57.20,14,1.16,29,4,160,7
974,113130.00,15190.19,186,65.42,14,1.86,38,4,148,10
975,121070.00,14089.27,199,61.03,15,1.73,46,6,141,7
976,113290.00,9575.75,200,51.30,14,1.18,45,6,144,5
977,129420.00,14484.91,200,64.05,16,1.77,26,4,164,6
978,121310.00,13996.94,200,62.77,15,1.72,27,7,155,11
979,105460.00,17945.56,200,72.12,13,2.19,34,4,148,14
980,113360.00,14830.01,200,66.89,14,1.81,33,5,153,9
981,137350.00,16992.09,200,66.92,17,2.08,37,5,151,7
982,113400.00,16801.24,200,73.47,14,2.06,27,12,155,6
983,137360.00,16130.83,200,67.64,17,1.98,23,2,160,15
984,121280.00,13719.71,200,63.20,15,1.68,23,12,154,11
985,113290.00,18202.54,200,74.88,14,2.23,28,6,153,13
986,129180.00,20451.67,196,71.60,16,2.51,24,5,160,11
987,97240.00,10914.30,200,62.55,12,1.33,21,2,162,15
988,113270.00,18678.50,200,71.64,14,2.29,12,7,168,13
989,113340.00,22166.32,200,71.31,14,2.73,22,22,148,8
990,105350.00,12033.06,200,67.94,13,1.47,11,4,170,15
991,105270.00,11564.55,200,65.39,13,1.41,9,9,172,10
992,121330.00,14944.80,200,70.91,15,1.82,9,10,171,10
993,145470.00,21022.67,200,64.67,18,2.59,21,5,161,13
994,113400.00,15392.30,200,69.63,14,1.88,19,2,162,17
995,113320.00,15343.13,200,69.83,14,1.88,16,9,160,15
996,97380.00,16273.06,200,72.46,12,1.99,19,6,154,21
997,121510.00,13748.54,200,61.37,15,1.69,29,6,151,14
998,113310.00,9221.97,200,61.81,14,1.12,16,4,167,13
999,121350.00,13352.06,200,61.55,15,1.64,34,4,148,14
1000,113250.00,17361.10,200,67.42,14,2.13,32,11,147,10
