generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
657,-8.00,-90.08,58,49.56,0,0.00,105,23,72,0
658,-8.00,-108.25,58,45.27,0,0.00,97,28,75,0
659,-8.00,-76.00,58,51.15,0,0.00,105,18,77,0
660,-8.00,-82.44,58,49.53,0,0.00,106,20,74,0
661,-8.00,-72.03,58,49.78,0,0.00,107,16,77,0
662,-8.00,-99.45,58,47.19,0,0.00,108,26,66,0
663,-8.00,-89.28,58,49.05,0,0.00,98,22,80,0
664,-8.00,-84.38,58,47.73,0,0.00,120,21,59,0
665,-8.00,-89.83,58,49.82,0,0.00,105,23,72,0
666,-8.00,-86.48,58,47.95,0,0.00,121,22,57,0
667,-8.00,-81.34,58,49.79,0,0.00,111,20,69,0
668,-8.00,-102.97,58,48.16,0,0.00,111,28,61,0
669,-8.00,-109.56,58,47.92,0,0.00,103,30,67,0
670,-8.00,-98.81,58,48.34,0,0.00,105,26,69,0
671,-8.00,-82.53,58,47.41,0,0.00,118,20,62,0
672,-8.00,-54.07,58,51.21,0,0.00,116,10,74,0
673,-8.00,-67.30,58,49.51,0,0.00,107,14,79,0
674,-8.00,-82.00,58,48.28,0,0.00,116,20,64,0
675,-8.00,-110.65,58,45.02,0,0.00,99,29,72,0
676,-8.00,-92.12,58,47.19,0,0.00,107,23,70,0
677,-8.00,-92.90,58,47.26,0,0.00,102,23,75,0
678,-8.00,-83.40,58,48.70,0,0.00,120,21,59,0
679,-8.00,-99.48,58,48.52,0,0.00,100,26,74,0
680,-8.00,-90.36,58,48.95,0,0.00,107,23,70,0
681,-8.00,-87.81,58,49.56,0,0.00,89,21,90,0
682,-8.00,-70.53,58,49.76,0,0.00,116,16,68,0
683,-8.00,-69.81,58,48.99,0,0.00,110,15,75,0
684,-8.00,-111.36,58,47.84,0,0.00,93,30,77,0
685,-8.00,-88.92,58,49.08,0,0.00,100,22,78,0
686,-8.00,-92.59,58,49.22,0,0.00,107,24,69,0
687,-8.00,-78.45,58,49.67,0,0.00,114,19,67,0
688,-8.00,-93.96,58,47.85,0,0.00,107,24,69,0
689,-8.00,-79.84,58,47.94,0,0.00,116,19,65,0
690,-8.00,-75.28,58,50.22,0,0.00,100,17,83,0
691,-8.00,-99.84,58,47.81,0,0.00,102,26,72,0
692,-8.00,-87.60,58,48.36,0,0.00,112,22,66,0
693,-8.00,-62.42,58,50.53,0,0.00,115,13,72,0
694,-8.00,-93.79,58,49.21,0,0.00,100,24,76,0
695,-8.00,-90.51,58,48.97,0,0.00,106,23,71,0
696,-8.00,-81.64,58,49.84,0,0.00,109,20,71,0
697,-8.00,-94.58,58,47.91,0,0.00,103,24,73,0
698,-8.00,-76.19,58,50.80,0,0.00,106,18,76,0
699,-8.00,-100.33,58,47.84,0,0.00,99,26,75,0
700,-8.00,-79.42,58,49.72,0,0.00,108,19,73,0
701,-8.00,-73.25,58,50.72,0,0.00,109,17,74,0
702,-8.00,-77.01,58,48.61,0,0.00,114,18,68,0
703,-8.00,-96.62,58,48.70,0,0.00,101,25,74,0
704,-8.00,-104.39,58,49.12,0,0.00,97,28,75,0
705,-8.00,-74.19,58,50.97,0,0.00,102,17,81,0
706,-8.00,-115.18,58,45.32,0,0.00,100,31,69,0
707,-8.00,-76.99,58,48.63,0,0.00,114,18,68,0
708,-8.00,-76.00,58,48.98,0,0.00,103,17,80,0
709,-8.00,-105.62,58,43.47,0,0.00,123,28,49,0
710,-8.00,-67.84,58,48.62,0,0.00,109,14,77,0
711,-8.00,-68.53,58,49.30,0,0.00,101,14,85,0
712,-8.00,-64.22,58,48.73,0,0.00,115,13,72,0
713,-8.00,-57.67,58,48.46,0,0.00,111,10,79,0
714,-8.00,-67.58,58,48.04,0,0.00,114,14,72,0
715,-8.00,-68.94,58,50.03,0,0.00,109,15,76,0
716,-8.00,-103.41,58,46.41,0,0.00,104,27,69,0
717,-8.00,-85.26,58,47.86,0,0.00,114,21,65,0
718,-8.00,-78.97,58,46.95,0,0.00,127,19,54,0
719,-8.00,-87.75,58,47.70,0,0.00,115,22,63,0
720,-8.00,-100.91,58,46.24,0,0.00,105,26,69,0
721,-8.00,-76.02,58,48.46,0,0.00,106,17,77,0
722,-8.00,-89.95,58,43.34,0,0.00,113,21,66,0
723,-8.00,-72.78,58,48.18,0,0.00,112,16,72,0
724,-8.00,-111.58,58,44.42,0,0.00,97,29,74,0
725,-8.00,-63.92,58,50.27,0,0.00,93,12,95,0
726,-8.00,-74.53,58,47.10,0,0.00,108,16,76,0
727,-8.00,-71.09,58,48.73,0,0.00,104,15,81,0
728,-8.00,-62.88,58,47.41,0,0.00,116,12,72,0
729,-8.00,-93.44,58,46.09,0,0.00,91,22,87,0
730,-8.00,-58.31,58,51.85,0,0.00,102,11,87,0
731,-8.00,-68.00,58,49.83,0,0.00,101,14,85,0
732,-8.00,-66.58,58,50.06,0,0.00,108,14,78,0
733,-8.00,-59.32,58,49.82,0,0.00,108,11,81,0
734,-8.00,-75.56,58,47.95,0,0.00,97,16,87,0
735,-8.00,-83.27,58,49.05,0,0.00,104,20,76,0
736,-8.00,-78.47,58,49.36,0,0.00,101,18,81,0
737,-8.00,-93.67,58,48.53,0,0.00,90,23,87,0
738,-8.00,-62.43,58,52.10,0,0.00,91,12,97,0
739,-8.00,-76.07,58,49.77,0,0.00,98,17,85,0
740,-8.00,-72.14,58,50.70,0,0.00,101,16,83,0
741,-8.00,-71.78,58,50.92,0,0.00,87,15,98,0
742,-8.00,-109.06,58,47.12,0,0.00,96,29,75,0
743,-8.00,-84.00,58,51.22,0,0.00,87,20,93,0
744,-8.00,-72.51,58,49.64,0,0.00,105,16,79,0
745,-6.00,-68.48,60,49.69,0,0.00,99,14,87,0
746,-6.00,-77.17,60,50.71,0,0.00,86,17,97,0
747,-6.00,-71.30,60,50.40,0,0.00,93,15,92,0
748,-6.00,-72.34,60,51.34,0,0.00,96,16,88,0
749,-6.00,-73.91,60,49.43,0,0.00,98,16,86,0
750,-6.00,-85.39,60,47.77,0,0.00,99,20,81,0
751,-6.00,-63.37,60,53.16,0,0.00,94,13,93,0
752,-6.00,-63.19,60,52.15,0,0.00,101,13,86,0
753,-6.00,-60.18,60,52.19,0,0.00,89,11,100,0
754,-6.00,-70.23,60,50.10,0,0.00,101,15,84,0
755,-6.00,-63.01,60,49.77,0,0.00,116,13,71,0
756,-6.00,-81.36,60,47.95,0,0.00,107,19,74,0
757,-6.00,-66.25,60,51.92,0,0.00,99,14,87,0
758,-6.00,-72.22,60,51.34,0,0.00,82,15,103,0
759,-6.00,-76.85,60,49.16,0,0.00,97,17,86,0
760,-6.00,-74.64,60,49.88,0,0.00,91,16,93,0
761,-6.00,-55.30,60,51.22,0,0.00,94,9,97,0
762,-6.00,-56.07,60,50.40,0,0.00,109,10,81,0
763,-6.00,-49.19,60,51.60,0,0.00,113,8,79,0
764,-6.00,-83.19,60,47.15,0,0.00,101,19,80,0
765,-6.00,-74.89,60,50.95,0,0.00,98,17,85,0
766,-6.00,-60.44,60,50.52,0,0.00,112,12,76,0
767,-6.00,-62.88,60,51.65,0,0.00,91,12,97,0
768,-6.00,-112.54,60,46.14,0,0.00,96,30,74,0
769,-6.00,-74.09,60,50.38,0,0.00,106,17,77,0
770,-6.00,-53.38,60,50.76,0,0.00,108,9,83,0
771,-6.00,-65.89,60,52.49,0,0.00,83,13,104,0
772,-6.00,-55.99,60,52.69,0,0.00,96,10,94,0
773,-6.00,-90.58,60,47.09,0,0.00,102,22,76,0
774,-6.00,-54.18,60,50.64,0,0.00,104,9,87,0
775,-6.00,-61.86,60,52.50,0,0.00,92,12,96,0
776,-6.00,-66.51,60,50.52,0,0.00,91,13,96,0
777,-6.00,-69.96,60,50.88,0,0.00,98,15,87,0
778,-6.00,-68.36,60,49.30,0,0.00,102,14,84,0
779,-6.00,-68.80,60,48.69,0,0.00,103,14,83,0
780,-6.00,-64.16,60,50.16,0,0.00,107,13,80,0
781,-6.00,-79.08,60,50.28,0,0.00,92,18,90,0
782,-6.00,-56.61,60,52.07,0,0.00,96,10,94,0
783,-6.00,-79.48,60,50.05,0,0.00,91,18,91,0
784,-6.00,-63.90,60,49.73,0,0.00,111,13,76,0
785,-6.00,-68.81,60,51.52,0,0.00,101,15,84,0
786,-6.00,-82.66,60,50.22,0,0.00,86,19,95,0
787,-6.00,-54.30,60,51.37,0,0.00,99,9,92,0
788,-6.00,-52.59,60,51.42,0,0.00,94,8,98,0
789,-6.00,-77.10,60,49.93,0,0.00,91,17,92,0
790,-6.00,-73.48,60,51.05,0,0.00,91,16,93,0
791,-6.00,-78.06,60,49.43,0,0.00,103,18,79,0
792,-6.00,-60.44,60,51.26,0,0.00,93,11,96,0
793,-6.00,-66.44,60,49.05,0,0.00,100,13,87,0
794,-6.00,-69.16,60,49.47,0,0.00,111,15,74,0
795,-6.00,-64.91,60,49.74,0,0.00,105,13,82,0
796,-6.00,-65.47,60,48.84,0,0.00,107,13,80,0
797,-6.00,-62.88,60,49.27,0,0.00,105,12,83,0
798,-6.00,-94.97,60,46.38,0,0.00,95,23,82,0
799,-6.00,-50.94,60,51.16,0,0.00,120,9,71,0
800,-6.00,-66.52,60,50.30,0,0.00,107,14,79,0
801,-6.00,-56.47,60,52.05,0,0.00,97,10,93,0
802,-6.00,-91.11,60,47.91,0,0.00,94,22,84,0
803,-6.00,-73.63,60,48.18,0,0.00,107,16,77,0
804,-6.00,-79.36,60,50.51,0,0.00,89,18,93,0
805,-6.00,-83.56,60,48.13,0,0.00,93,19,88,0
806,-6.00,-37.72,60,52.05,0,0.00,119,4,77,0
807,-6.00,-75.20,60,49.10,0,0.00,107,17,76,0
808,-6.00,-62.66,60,50.98,0,0.00,111,13,76,0
809,-6.00,-93.87,60,46.80,0,0.00,99,23,78,0
810,-6.00,-64.31,60,50.00,0,0.00,107,13,80,0
811,-6.00,-60.23,60,50.27,0,0.00,100,11,89,0
812,-6.00,-59.06,60,48.72,0,0.00,116,11,73,0
813,-6.00,-73.18,60,50.84,0,0.00,94,16,90,0
814,-6.00,-72.60,60,50.23,0,0.00,101,16,83,0
815,-6.00,-82.09,60,49.77,0,0.00,92,19,89,0
816,-6.00,-66.22,60,50.30,0,0.00,94,13,93,0
817,-6.00,-60.61,60,52.27,0,0.00,86,11,103,0
818,-6.00,-67.45,60,49.36,0,0.00,107,14,79,0
819,-6.00,-118.16,60,46.54,0,0.00,90,32,78,0
820,-6.00,-65.55,60,50.80,0,0.00,95,13,92,0
821,-6.00,-56.65,60,50.51,0,0.00,105,10,85,0
822,-6.00,-57.08,60,50.70,0,0.00,116,11,73,0
823,-6.00,-57.95,60,51.07,0,0.00,94,10,96,0
824,-6.00,-63.53,60,50.83,0,0.00,92,12,96,0
825,-6.00,-93.33,60,50.23,0,0.00,82,23,95,0
826,-6.00,-75.72,60,49.60,0,0.00,101,17,82,0
827,-6.00,-128.67,60,44.55,0,0.00,84,35,81,0
828,-6.00,-96.53,60,47.33,0,0.00,95,24,81,0
829,-6.00,-76.64,60,48.52,0,0.00,102,17,81,0
830,-6.00,-62.30,60,51.84,0,0.00,108,13,79,0
831,-6.00,-88.58,60,50.48,0,0.00,79,21,100,0
832,-6.00,-76.35,60,49.66,0,0.00,97,17,86,0
833,-6.00,-57.67,60,52.09,0,0.00,119,12,69,0
834,-6.00,-70.39,60,51.41,0,0.00,107,16,77,0
835,-6.00,-87.69,60,50.19,0,0.00,86,21,93,0
836,-6.00,-109.22,60,44.97,0,0.00,93,28,79,0
837,-6.00,-109.06,60,45.81,0,0.00,89,28,83,0
838,-6.00,-77.78,60,49.09,0,0.00,92,17,91,0
839,-6.00,-69.19,60,51.19,0,0.00,86,14,100,0
840,-6.00,-85.04,60,50.00,0,0.00,88,20,92,0
841,-6.00,-81.16,60,51.26,0,0.00,74,18,108,0
842,-6.00,-81.59,60,50.60,0,0.00,90,19,91,0
843,-6.00,-53.05,60,52.78,0,0.00,98,9,93,0
844,-6.00,-79.51,60,50.70,0,0.00,87,18,95,0
845,-6.00,-55.84,60,51.48,0,0.00,104,10,86,0
846,-6.00,-83.69,60,50.16,0,0.00,95,20,85,0
847,-6.00,-76.84,60,49.46,0,0.00,110,18,72,0
848,-6.00,-72.14,60,50.87,0,0.00,100,16,84,0
849,-6.00,-63.79,60,50.86,0,0.00,105,13,82,0
850,-6.00,-71.39,60,50.30,0,0.00,93,15,92,0
851,-6.00,-62.62,60,53.31,0,0.00,68,11,121,0
852,-6.00,-79.61,60,51.45,0,0.00,82,18,100,0
853,-6.00,-56.78,60,52.23,0,0.00,94,10,96,0
854,-6.00,-68.81,60,52.03,0,0.00,98,15,87,0
855,-6.00,-91.14,60,50.38,0,0.00,94,23,83,0
856,-6.00,-72.83,60,51.88,0,0.00,90,16,94,0
857,-6.00,-74.39,60,49.45,0,0.00,95,16,89,0
858,-6.00,-84.50,60,51.22,0,0.00,84,20,96,0
859,-6.00,-76.11,60,51.27,0,0.00,89,17,94,0
860,-6.00,-80.52,60,52.36,0,0.00,86,19,95,0
861,-6.00,-94.15,60,50.04,0,0.00,93,24,83,0
862,-6.00,-70.12,60,51.23,0,0.00,95,15,90,0
863,-6.00,-97.96,60,48.90,0,0.00,92,25,83,0
864,-6.00,-70.86,60,49.30,0,0.00,102,15,83,0
865,-6.00,-71.80,60,51.42,0,0.00,84,15,101,0
866,-6.00,-79.26,60,50.44,0,0.00,90,18,92,0
867,-6.00,-60.57,60,50.95,0,0.00,94,11,95,0
868,-6.00,-71.31,60,50.55,0,0.00,92,15,93,0
869,-6.00,-84.17,60,50.02,0,0.00,93,20,87,0
870,-6.00,-80.95,60,50.40,0,0.00,95,19,86,0
871,-6.00,-82.89,60,50.16,0,0.00,85,19,96,0
872,-6.00,-74.96,60,51.90,0,0.00,92,17,91,0
873,-6.00,-86.82,60,49.70,0,0.00,94,21,85,0
874,-6.00,-99.51,60,47.52,0,0.00,91,25,84,0
875,-6.00,-93.69,60,48.17,0,0.00,92,23,85,0
876,-6.00,-71.70,60,51.47,0,0.00,99,16,85,0
877,-6.00,-93.46,60,49.13,0,0.00,73,22,105,0
878,-6.00,-84.75,60,50.16,0,0.00,74,19,107,0
879,-6.00,-86.95,60,47.02,0,0.00,109,21,70,0
880,-6.00,-54.78,60,52.02,0,0.00,107,10,83,0
881,-6.00,-108.59,60,46.79,0,0.00,86,28,86,0
882,-6.00,-56.73,60,51.45,0,0.00,99,10,91,0
883,-6.00,-107.62,60,45.72,0,0.00,98,28,74,0
884,-6.00,-79.36,60,50.52,0,0.00,89,18,93,0
885,-6.00,-71.13,60,50.90,0,0.00,91,15,94,0
886,-6.00,-71.67,60,49.97,0,0.00,108,16,76,0
887,-6.00,-93.53,60,47.77,0,0.00,110,24,66,0
888,-6.00,-78.25,60,51.12,0,0.00,92,18,90,0
889,-6.00,-102.22,60,46.67,0,0.00,80,25,95,0
890,-6.00,-74.50,60,48.16,0,0.00,102,16,82,0
891,-6.00,-75.52,60,50.15,0,0.00,99,17,84,0
892,-6.00,-88.69,60,50.16,0,0.00,95,22,83,0
893,-6.00,-86.82,60,47.03,0,0.00,95,20,85,0
894,-6.00,-91.88,60,49.64,0,0.00,94,23,83,0
895,-6.00,-79.50,60,50.03,0,0.00,91,18,91,0
896,-6.00,-92.09,60,50.11,0,0.00,90,23,87,0
897,-6.00,-86.90,60,51.88,0,0.00,66,20,114,0
898,-6.00,-135.81,60,46.27,0,0.00,76,38,86,0
899,-6.00,-81.86,60,49.83,0,0.00,93,19,88,0
900,-6.00,-107.80,60,47.92,0,0.00,84,28,88,0
901,-6.00,-82.66,60,51.08,0,0.00,81,19,100,0
902,-6.00,-100.22,60,50.49,0,0.00,84,26,90,0
903,-6.00,-98.25,60,48.27,0,0.00,94,25,81,0
904,-6.00,-75.59,60,50.93,0,0.00,94,17,89,0
905,-6.00,-100.36,60,48.71,0,0.00,79,25,96,0
906,-6.00,-104.07,60,49.32,0,0.00,83,27,90,0
907,-6.00,-111.09,60,45.26,0,0.00,95,29,76,0
908,-6.00,-64.04,60,51.17,0,0.00,87,12,101,0
909,-6.00,-92.31,60,49.22,0,0.00,94,23,83,0
910,-6.00,-94.80,60,50.59,0,0.00,86,24,90,0
911,-6.00,-87.14,60,49.55,0,0.00,93,21,86,0
912,-6.00,-83.44,60,48.76,0,0.00,90,19,91,0
913,-6.00,-85.16,60,49.94,0,0.00,73,19,108,0
914,-6.00,-82.27,60,47.72,0,0.00,103,19,78,0
915,-6.00,-95.53,60,45.83,0,0.00,95,23,82,0
916,-6.00,-77.17,60,48.84,0,0.00,97,17,86,0
917,-6.00,-75.03,60,49.84,0,0.00,89,16,95,0
918,-6.00,-94.27,60,47.09,0,0.00,95,23,82,0
919,-6.00,-68.31,60,50.72,0,0.00,94,14,92,0
920,-6.00,-117.71,60,46.53,0,0.00,78,31,91,0
921,-6.00,-105.89,60,48.52,0,0.00,77,27,96,0
922,-6.00,-105.44,60,47.61,0,0.00,85,27,88,0
923,-6.00,-104.97,60,47.52,0,0.00,103,28,69,0
924,-6.00,-73.03,60,49.30,0,0.00,104,16,80,0
925,-6.00,-85.38,60,49.66,0,0.00,88,20,92,0
926,-6.00,-95.48,60,49.22,0,0.00,90,24,86,0
927,-6.00,-117.08,60,45.12,0,0.00,90,31,79,0
928,-6.00,-88.06,60,48.01,0,0.00,82,20,98,0
929,-6.00,-94.75,60,49.66,0,0.00,77,23,100,0
930,-6.00,-82.81,60,51.44,0,0.00,78,19,103,0
931,-6.00,-71.14,60,51.23,0,0.00,89,15,96,0
932,-6.00,-80.16,60,49.84,0,0.00,103,19,78,0
933,-6.00,-77.36,60,49.16,0,0.00,94,17,89,0
934,-6.00,-106.58,60,49.48,0,0.00,82,28,90,0
935,-6.00,-101.58,60,47.49,0,0.00,79,25,96,0
936,-6.00,-96.56,60,47.01,0,0.00,82,23,95,0
937,-6.00,-77.47,60,50.87,0,0.00,98,18,84,0
938,-6.00,-82.50,60,51.06,0,0.00,82,19,99,0
939,-6.00,-64.56,60,52.13,0,0.00,93,13,94,0
940,-6.00,-72.61,60,51.08,0,0.00,96,16,88,0
941,-6.00,-82.02,60,49.67,0,0.00,93,19,88,0
942,-6.00,-92.09,60,50.78,0,0.00,86,23,91,0
943,-6.00,-46.07,60,52.39,0,0.00,112,7,81,0
944,-6.00,-84.11,60,50.41,0,0.00,91,20,89,0
945,-6.00,-64.91,60,51.62,0,0.00,94,13,93,0
946,-6.00,-79.56,60,49.80,0,0.00,92,18,90,0
947,-6.00,-76.72,60,50.15,0,0.00,92,17,91,0
948,-6.00,-111.94,60,48.27,0,0.00,87,30,83,0
949,-6.00,-70.31,60,49.67,0,0.00,103,15,82,0
950,-6.00,-126.70,60,44.36,0,0.00,82,34,84,0
951,-6.00,-98.84,60,47.51,0,0.00,95,25,80,0
952,-6.00,-95.58,60,47.42,0,0.00,100,24,76,0
953,-6.00,-88.79,60,48.92,0,0.00,87,21,92,0
954,-6.00,-103.59,60,48.10,0,0.00,93,27,80,0
955,-6.00,-78.84,60,47.97,0,0.00,107,18,75,0
956,-6.00,-90.22,60,47.78,0,0.00,100,22,78,0
957,-6.00,-89.92,60,49.27,0,0.00,93,22,85,0
958,-6.00,-114.53,60,45.84,0,0.00,86,30,84,0
959,-6.00,-95.08,60,45.93,0,0.00,97,23,80,0
960,-6.00,-80.27,60,51.13,0,0.00,80,18,102,0
961,-6.00,-87.06,60,50.48,0,0.00,88,21,91,0
962,-6.00,-106.10,60,45.42,0,0.00,94,27,79,0
963,-6.00,-106.59,60,48.79,0,0.00,86,28,86,0
964,-6.00,-84.19,60,48.98,0,0.00,99,20,81,0
965,-6.00,-80.26,60,48.88,0,0.00,108,19,73,0
966,-6.00,-112.09,60,48.29,0,0.00,86,30,84,0
967,-6.00,-84.66,60,51.58,0,0.00,81,20,99,0
968,-6.00,-81.47,60,47.51,0,0.00,109,19,72,0
969,-6.00,-87.08,60,47.91,0,0.00,103,21,76,0
970,-6.00,-77.94,60,50.74,0,0.00,96,18,86,0
971,-6.00,-81.71,60,50.54,0,0.00,75,18,107,0
972,-6.00,-60.77,60,51.09,0,0.00,92,11,97,0
973,-6.00,-76.05,60,50.65,0,0.00,93,17,90,0
974,-6.00,-97.90,60,50.15,0,0.00,85,25,90,0
975,-6.00,-131.28,60,44.60,0,0.00,83,36,81,0
976,-6.00,-119.92,60,45.34,0,0.00,72,31,97,0
977,-6.00,-84.62,60,51.78,0,0.00,80,20,100,0
978,-6.00,-108.89,60,46.32,0,0.00,87,28,85,0
979,-6.00,-122.50,60,45.04,0,0.00,88,33,79,0
980,-6.00,-98.11,60,47.73,0,0.00,98,25,77,0
981,-6.00,-75.30,60,50.20,0,0.00,100,17,83,0
982,-6.00,-81.84,60,50.14,0,0.00,106,20,74,0
983,-6.00,-83.63,60,50.73,0,0.00,92,20,88,0
984,-6.00,-110.31,60,49.56,0,0.00,89,30,81,0
985,-6.00,-92.52,60,50.70,0,0.00,84,23,93,0
986,-6.00,-86.27,60,49.96,0,0.00,81,20,99,0
987,-6.00,-85.98,60,51.22,0,0.00,90,21,89,0
988,-6.00,-93.62,60,48.92,0,0.00,88,23,89,0
989,-6.00,-57.66,60,49.66,0,0.00,104,10,86,0
990,-6.00,-68.81,60,49.02,0,0.00,101,14,85,0
991,-6.00,-92.50,60,50.03,0,0.00,88,23,89,0
992,-6.00,-113.19,60,47.65,0,0.00,98,31,71,0
993,-6.00,-84.28,60,50.76,0,0.00,88,20,92,0
994,-6.00,-116.09,60,48.95,0,0.00,88,32,80,0
995,-6.00,-86.27,60,48.89,0,0.00,102,21,77,0
996,-6.00,-67.99,60,50.69,0,0.00,96,14,90,0
997,-6.00,-96.18,60,48.30,0,0.00,106,25,69,0
998,-6.00,-98.28,60,49.55,0,0.00,101,26,73,0
999,-6.00,-81.28,60,51.27,0,0.00,88,19,93,0
1000,-6.00,-77.92,60,48.77,0,0.00,93,17,90,0
